Ensembl Gene ID	Associated Gene Name	Gene Biotype
ENSMUSG00000096170	n-R5s146	rRNA
ENSMUSG00000088298	Gm26415	misc_RNA
ENSMUSG00000065379	Gm22743	snoRNA
ENSMUSG00000088589	Gm22961	snRNA
ENSMUSG00000099213	CT009732.1	miRNA
ENSMUSG00000092935	Gm22697	miRNA
ENSMUSG00000064984	Snord73a	snoRNA
ENSMUSG00000093089	Gm24321	miRNA
ENSMUSG00000080684	Gm23988	miRNA
ENSMUSG00000093155	Gm25035	miRNA
ENSMUSG00000098607	mmu-mir-6360	miRNA
ENSMUSG00000088696	Gm22333	snRNA
ENSMUSG00000099023	NBR2	misc_RNA
ENSMUSG00000096462	Gm22812	snoRNA
ENSMUSG00000065763	Gm23847	snRNA
ENSMUSG00000088851	Gm24728	snoRNA
ENSMUSG00000087790	Gm25970	snoRNA
ENSMUSG00000092902	Gm25733	miRNA
ENSMUSG00000094894	Mir465b-1	miRNA
ENSMUSG00000080463	Gm22489	snoRNA
ENSMUSG00000065004	Gm26326	snoRNA
ENSMUSG00000088115	Gm24062	misc_RNA
ENSMUSG00000088768	Gm25494	snRNA
ENSMUSG00000065529	Mir22	miRNA
ENSMUSG00000087989	Gm22228	snRNA
ENSMUSG00000077055	Gm24543	miRNA
ENSMUSG00000064720	Gm25856	snoRNA
ENSMUSG00000084598	Gm23867	misc_RNA
ENSMUSG00000078057	Mir873	miRNA
ENSMUSG00000098964	CT010502.1	miRNA
ENSMUSG00000099291	ACEA_U3	snoRNA
ENSMUSG00000077515	Gm25878	snoRNA
ENSMUSG00000077244	Gm23274	snoRNA
ENSMUSG00000087781	Gm23168	snoRNA
ENSMUSG00000077923	Gm22441	miRNA
ENSMUSG00000065261	Gm23452	snRNA
ENSMUSG00000088923	Gm24295	snoRNA
ENSMUSG00000094754	Gm25020	snRNA
ENSMUSG00000065493	Mir34a	miRNA
ENSMUSG00000065537	Mir132	miRNA
ENSMUSG00000088027	Gm22144	snoRNA
ENSMUSG00000095924	Gm24040	snoRNA
ENSMUSG00000095764	Gm25840	snoRNA
ENSMUSG00000088172	Gm25217	snRNA
ENSMUSG00000077360	Gm23482	snoRNA
ENSMUSG00000096022	Gm23421	snRNA
ENSMUSG00000077857	Gm25061	snRNA
ENSMUSG00000080673	Gm23336	snRNA
ENSMUSG00000099039	DLEU1_2	misc_RNA
ENSMUSG00000065745	Gm25004	snRNA
ENSMUSG00000088956	Gm24945	snoRNA
ENSMUSG00000065544	Mir32	miRNA
ENSMUSG00000065124	Snora65	snoRNA
ENSMUSG00000088874	Gm25863	misc_RNA
ENSMUSG00000094704	Gm24487	snRNA
ENSMUSG00000098731	mmu-mir-7027	miRNA
ENSMUSG00000096090	Gm26334	snoRNA
ENSMUSG00000098355	adapt33_1	misc_RNA
ENSMUSG00000065916	Gm24446	snRNA
ENSMUSG00000088176	Gm23094	misc_RNA
ENSMUSG00000088839	Gm23541	snRNA
ENSMUSG00000064435	Gm25588	snoRNA
ENSMUSG00000096651	Gm25680	miRNA
ENSMUSG00000065883	Gm22865	snoRNA
ENSMUSG00000089034	Gm22156	snoRNA
ENSMUSG00000093030	Gm23632	miRNA
ENSMUSG00000064419	Gm22249	snRNA
ENSMUSG00000093358	Mir3063	miRNA
ENSMUSG00000092799	Gm25927	miRNA
ENSMUSG00000094458	Gm22627	snoRNA
ENSMUSG00000080364	Gm25777	snoRNA
ENSMUSG00000064890	Gm22505	snRNA
ENSMUSG00000087768	Gm22755	snRNA
ENSMUSG00000094093	Gm25647	snoRNA
ENSMUSG00000096390	Gm23687	snoRNA
ENSMUSG00000093264	Gm23419	miRNA
ENSMUSG00000092751	Mir3080	miRNA
ENSMUSG00000096713	Gm23148	snRNA
ENSMUSG00000099289	mmu-mir-6403	miRNA
ENSMUSG00000065547	Mir199a-1	miRNA
ENSMUSG00000065329	Gm22054	snRNA
ENSMUSG00000087876	Gm26102	misc_RNA
ENSMUSG00000077191	Snord64	snoRNA
ENSMUSG00000098871	mmu-mir-6381	miRNA
ENSMUSG00000088442	Gm23553	misc_RNA
ENSMUSG00000092706	Gm24510	miRNA
ENSMUSG00000087834	Gm23957	rRNA
ENSMUSG00000092664	Gm22406	miRNA
ENSMUSG00000096821	Gm24570	snoRNA
ENSMUSG00000092702	Gm24514	misc_RNA
ENSMUSG00000092758	Gm25026	miRNA
ENSMUSG00000084575	Gm23656	snRNA
ENSMUSG00000095579	Gm22976	miRNA
ENSMUSG00000087917	Gm24911	snoRNA
ENSMUSG00000065287	Gm24451	snoRNA
ENSMUSG00000088379	Gm25185	snoRNA
ENSMUSG00000077237	Gm22438	snoRNA
ENSMUSG00000088113	Mir1960	miRNA
ENSMUSG00000084418	Gm22276	snoRNA
ENSMUSG00000094713	Gm22822	snRNA
ENSMUSG00000093315	Mir5114	miRNA
ENSMUSG00000076145	Mir679	miRNA
ENSMUSG00000098588	mmu-mir-6340	miRNA
ENSMUSG00000084625	Gm25544	snoRNA
ENSMUSG00000093873	Gm24540	snRNA
ENSMUSG00000088052	Gm26152	rRNA
ENSMUSG00000096432	Gm22132	miRNA
ENSMUSG00000080346	Gm24588	miRNA
ENSMUSG00000077468	Gm26416	snoRNA
ENSMUSG00000094657	n-R5s142	rRNA
ENSMUSG00000093113	Gm22702	miRNA
ENSMUSG00000065706	Gm22830	snoRNA
ENSMUSG00000098689	mmu-mir-6345	miRNA
ENSMUSG00000098926	mmu-mir-6904	miRNA
ENSMUSG00000092747	Gm22180	miRNA
ENSMUSG00000065312	Gm26063	snRNA
ENSMUSG00000098597	mmu-mir-6418	miRNA
ENSMUSG00000099270	HOXA11-AS1_5	misc_RNA
ENSMUSG00000084693	Gm24894	snoRNA
ENSMUSG00000084581	Gm25179	snRNA
ENSMUSG00000098870	AL928926.1	miRNA
ENSMUSG00000064440	Gm26224	snoRNA
ENSMUSG00000077718	Gm25723	snoRNA
ENSMUSG00000095791	Gm26295	snRNA
ENSMUSG00000070100	Mir362	miRNA
ENSMUSG00000077463	Gm26418	snoRNA
ENSMUSG00000064770	n-R5s29	rRNA
ENSMUSG00000077972	Mir466f-1	miRNA
ENSMUSG00000087767	Gm23983	rRNA
ENSMUSG00000064670	Gm22808	snRNA
ENSMUSG00000094476	Gm25934	snoRNA
ENSMUSG00000077178	Gm25756	snoRNA
ENSMUSG00000089094	Gm25659	rRNA
ENSMUSG00000088041	Gm25261	snoRNA
ENSMUSG00000075893	Gm25538	snRNA
ENSMUSG00000077524	n-R5s67	rRNA
ENSMUSG00000077342	Gm24670	snoRNA
ENSMUSG00000092985	Mir378b	miRNA
ENSMUSG00000098271	AL669901.1	miRNA
ENSMUSG00000094466	Gm24308	miRNA
ENSMUSG00000097688	mmu-mir-293	miRNA
ENSMUSG00000080533	Mir1191	miRNA
ENSMUSG00000088909	Gm25432	snoRNA
ENSMUSG00000095509	Mir467b	miRNA
ENSMUSG00000065111	Gm25141	snRNA
ENSMUSG00000088025	Rprl3	misc_RNA
ENSMUSG00000095883	Gm26430	snRNA
ENSMUSG00000089578	Gm25971	misc_RNA
ENSMUSG00000088119	Gm24060	snRNA
ENSMUSG00000088152	Gm25572	snRNA
ENSMUSG00000088811	Gm22381	snRNA
ENSMUSG00000099107	HOXB13-AS1_2	misc_RNA
ENSMUSG00000065418	Mir322	miRNA
ENSMUSG00000092725	Gm25678	miRNA
ENSMUSG00000099221	mmu-mir-6371	miRNA
ENSMUSG00000099168	BC040587	misc_RNA
ENSMUSG00000077965	Gm24605	miRNA
ENSMUSG00000088497	Gm22651	rRNA
ENSMUSG00000088362	Gm23498	snoRNA
ENSMUSG00000077792	Gm25564	snoRNA
ENSMUSG00000099246	uc_338	misc_RNA
ENSMUSG00000080595	Gm22031	snRNA
ENSMUSG00000093994	Gm26498	snoRNA
ENSMUSG00000065769	Gm23846	snRNA
ENSMUSG00000065353	Snora73b	snoRNA
ENSMUSG00000064584	Gm25130	snRNA
ENSMUSG00000084583	Gm25177	snRNA
ENSMUSG00000092878	Gm25642	miRNA
ENSMUSG00000076454	Mir762	miRNA
ENSMUSG00000095060	Gm26188	snoRNA
ENSMUSG00000098319	mmu-mir-7038	miRNA
ENSMUSG00000087958	Gm22563	misc_RNA
ENSMUSG00000077163	Gm24116	snRNA
ENSMUSG00000077384	Gm22658	snRNA
ENSMUSG00000077535	Gm22543	snRNA
ENSMUSG00000065096	Gm23680	snRNA
ENSMUSG00000077995	Gm23937	miRNA
ENSMUSG00000076944	Gm22064	miRNA
ENSMUSG00000092806	Gm26463	miRNA
ENSMUSG00000065552	Mir302a	miRNA
ENSMUSG00000087791	Gm25969	snoRNA
ENSMUSG00000088398	Gm26306	snoRNA
ENSMUSG00000092718	Gm22860	miRNA
ENSMUSG00000088275	Gm23124	snRNA
ENSMUSG00000064837	Snora75	snoRNA
ENSMUSG00000089190	Gm25771	snoRNA
ENSMUSG00000065722	Gm26166	snRNA
ENSMUSG00000065202	Gm24615	snoRNA
ENSMUSG00000098606	mmu-mir-6903	miRNA
ENSMUSG00000095986	Gm23053	miRNA
ENSMUSG00000098901	AC132878.2	miRNA
ENSMUSG00000064540	Snord42a	snoRNA
ENSMUSG00000093102	Mir3475	miRNA
ENSMUSG00000093112	Gm22701	misc_RNA
ENSMUSG00000089068	Gm22841	snRNA
ENSMUSG00000099105	mmu-mir-7007	miRNA
ENSMUSG00000098771	mmu-mir-6538	miRNA
ENSMUSG00000092770	Mirlet7a-2	miRNA
ENSMUSG00000096091	Gm26335	snRNA
ENSMUSG00000093097	Mir3097	miRNA
ENSMUSG00000088772	Gm26040	snoRNA
ENSMUSG00000098991	5S_rRNA	rRNA
ENSMUSG00000065164	Gm23814	snRNA
ENSMUSG00000094049	Gm26283	snoRNA
ENSMUSG00000093024	Gm25299	miRNA
ENSMUSG00000093944	Gm22833	snoRNA
ENSMUSG00000065255	Gm23974	snoRNA
ENSMUSG00000080600	Gm23840	miRNA
ENSMUSG00000095977	Gm23513	snoRNA
ENSMUSG00000077786	Gm23909	snoRNA
ENSMUSG00000089151	Mir1950	miRNA
ENSMUSG00000065244	Gm22296	snRNA
ENSMUSG00000098866	mmu-mir-6539	miRNA
ENSMUSG00000098646	mmu-mir-7084	miRNA
ENSMUSG00000065258	Gm23969	snoRNA
ENSMUSG00000077671	Gm24473	snoRNA
ENSMUSG00000088536	Gm23278	snoRNA
ENSMUSG00000087891	Gm25277	misc_RNA
ENSMUSG00000065246	Gm22297	snRNA
ENSMUSG00000094456	Gm22625	miRNA
ENSMUSG00000096349	Gm22513	snRNA
ENSMUSG00000089438	Gm23194	snRNA
ENSMUSG00000096387	Gm26488	snoRNA
ENSMUSG00000087794	Gm25966	rRNA
ENSMUSG00000094213	Gm23449	snoRNA
ENSMUSG00000095516	Gm24135	miRNA
ENSMUSG00000099128	mmu-mir-6382	miRNA
ENSMUSG00000084589	Gm25176	snRNA
ENSMUSG00000064811	Gm22358	snoRNA
ENSMUSG00000065416	Mir19a	miRNA
ENSMUSG00000077315	Gm24172	snoRNA
ENSMUSG00000084547	Gm24936	misc_RNA
ENSMUSG00000084479	Gm26424	snRNA
ENSMUSG00000077542	Gm22023	snoRNA
ENSMUSG00000088207	Gm23756	rRNA
ENSMUSG00000095233	Gm26378	snRNA
ENSMUSG00000070078	Mir463	miRNA
ENSMUSG00000077528	Gm25376	snoRNA
ENSMUSG00000064862	Gm25038	snoRNA
ENSMUSG00000065485	Mir219-2	miRNA
ENSMUSG00000095777	Gm23019	miRNA
ENSMUSG00000077348	Gm24665	snoRNA
ENSMUSG00000077782	Gm24160	snoRNA
ENSMUSG00000098499	mmu-mir-6975	miRNA
ENSMUSG00000089023	Gm25011	snoRNA
ENSMUSG00000064818	Gm22359	snRNA
ENSMUSG00000087707	Gm22999	snoRNA
ENSMUSG00000093971	Gm23359	snoRNA
ENSMUSG00000096721	Gm25942	miRNA
ENSMUSG00000089182	Gm22945	snRNA
ENSMUSG00000065686	Snora5c	snoRNA
ENSMUSG00000087898	Gm25271	misc_RNA
ENSMUSG00000065045	Gm24046	snRNA
ENSMUSG00000065758	n-R5s10	rRNA
ENSMUSG00000087869	Gm24444	misc_RNA
ENSMUSG00000093290	Mir3572	miRNA
ENSMUSG00000093902	Gm25021	snRNA
ENSMUSG00000098342	GNAS-AS1_5	misc_RNA
ENSMUSG00000084627	Gm25543	misc_RNA
ENSMUSG00000076234	Gm22757	miRNA
ENSMUSG00000099153	mmu-mir-7671	miRNA
ENSMUSG00000089453	Gm24224	misc_RNA
ENSMUSG00000089542	Gm25835	snoRNA
ENSMUSG00000077156	n-R5s90	rRNA
ENSMUSG00000093995	Gm26426	miRNA
ENSMUSG00000088606	Mir1951	miRNA
ENSMUSG00000084576	Gm23655	snRNA
ENSMUSG00000088451	Gm26368	snoRNA
ENSMUSG00000080499	Gm25338	snRNA
ENSMUSG00000084539	Gm25842	misc_RNA
ENSMUSG00000098831	mmu-mir-7119	miRNA
ENSMUSG00000098883	AC132241.1	miRNA
ENSMUSG00000088136	Gm22587	misc_RNA
ENSMUSG00000077440	Gm23130	snoRNA
ENSMUSG00000094550	Gm22393	snoRNA
ENSMUSG00000075934	Gm24423	snRNA
ENSMUSG00000065206	Gm24611	snRNA
ENSMUSG00000093010	Gm22460	miRNA
ENSMUSG00000077196	Gm22267	snoRNA
ENSMUSG00000065570	Mir412	miRNA
ENSMUSG00000065734	Snord49a	snoRNA
ENSMUSG00000077376	Gm25167	snoRNA
ENSMUSG00000084639	Gm23888	misc_RNA
ENSMUSG00000088403	Gm25888	misc_RNA
ENSMUSG00000093912	Mir3470b	miRNA
ENSMUSG00000076219	Mir487b	miRNA
ENSMUSG00000065187	Gm25136	snoRNA
ENSMUSG00000089616	Gm23775	misc_RNA
ENSMUSG00000080370	Gm22952	snoRNA
ENSMUSG00000094308	Gm24926	snoRNA
ENSMUSG00000089280	Gm26025	misc_RNA
ENSMUSG00000088055	Gm26148	snoRNA
ENSMUSG00000093317	Gm25470	miRNA
ENSMUSG00000089597	Gm24976	rRNA
ENSMUSG00000099006	mmu-mir-6974	miRNA
ENSMUSG00000064889	Gm24200	snRNA
ENSMUSG00000089387	Gm24679	snoRNA
ENSMUSG00000089444	Gm22531	snoRNA
ENSMUSG00000093007	Mir15a	miRNA
ENSMUSG00000089575	Gm23005	snoRNA
ENSMUSG00000088420	Gm22551	snoRNA
ENSMUSG00000098402	AC107236.1	miRNA
ENSMUSG00000077785	Gm23910	snoRNA
ENSMUSG00000064555	Gm24626	snRNA
ENSMUSG00000089046	Gm26172	snoRNA
ENSMUSG00000089318	Gm23179	misc_RNA
ENSMUSG00000092981	Mir5125	miRNA
ENSMUSG00000064524	Gm26441	snRNA
ENSMUSG00000065372	Gm22741	snRNA
ENSMUSG00000093208	Gm22415	miRNA
ENSMUSG00000096021	Gm25985	snRNA
ENSMUSG00000095596	Gm24303	miRNA
ENSMUSG00000077208	Gm25607	snoRNA
ENSMUSG00000065512	Mir138-2	miRNA
ENSMUSG00000065141	Gm22652	snoRNA
ENSMUSG00000088286	Gm23590	snRNA
ENSMUSG00000080451	Gm24193	miRNA
ENSMUSG00000064551	Gm24624	snRNA
ENSMUSG00000077022	Gm22707	miRNA
ENSMUSG00000065220	Gm25794	snRNA
ENSMUSG00000065448	Mir154	miRNA
ENSMUSG00000089171	Gm22430	snoRNA
ENSMUSG00000093342	Gm26119	miRNA
ENSMUSG00000077453	Gm25915	snoRNA
ENSMUSG00000064463	Gm25079	snoRNA
ENSMUSG00000093959	Gm24496	miRNA
ENSMUSG00000096212	Gm23739	miRNA
ENSMUSG00000084643	Gm24385	misc_RNA
ENSMUSG00000087731	Gm24649	rRNA
ENSMUSG00000096214	Gm22634	snRNA
ENSMUSG00000098948	TUG1_1	misc_RNA
ENSMUSG00000080530	Gm25540	miRNA
ENSMUSG00000098886	mmu-mir-6385	miRNA
ENSMUSG00000089520	Gm23831	snoRNA
ENSMUSG00000065622	Gm24763	snRNA
ENSMUSG00000092952	Mir3059	miRNA
ENSMUSG00000089586	Gm25348	rRNA
ENSMUSG00000089045	Gm26169	snoRNA
ENSMUSG00000099099	HOTAIR_2	misc_RNA
ENSMUSG00000064669	Gm24461	snRNA
ENSMUSG00000065725	Gm26165	snoRNA
ENSMUSG00000077709	Snora64	snoRNA
ENSMUSG00000064575	Gm25798	snRNA
ENSMUSG00000064781	Gm22686	snRNA
ENSMUSG00000098533	mmu-mir-6373	miRNA
ENSMUSG00000077537	Gm22544	snoRNA
ENSMUSG00000092888	Gm22122	snRNA
ENSMUSG00000088282	Gm23586	snoRNA
ENSMUSG00000092738	Mir5135	miRNA
ENSMUSG00000089260	Mir1929	miRNA
ENSMUSG00000065934	Gm25630	snRNA
ENSMUSG00000084504	Gm25323	snRNA
ENSMUSG00000096307	n-R5s104	rRNA
ENSMUSG00000080655	Gm24482	miRNA
ENSMUSG00000064960	Gm24406	snoRNA
ENSMUSG00000077998	Mir466f-2	miRNA
ENSMUSG00000098572	HOTAIR_3	misc_RNA
ENSMUSG00000095342	Gm26096	snoRNA
ENSMUSG00000098938	mmu-mir-6393	miRNA
ENSMUSG00000098660	mmu-mir-6336	miRNA
ENSMUSG00000084633	Gm23886	misc_RNA
ENSMUSG00000077652	Gm23322	snRNA
ENSMUSG00000084696	Gm24892	snRNA
ENSMUSG00000098687	mmu-let-7k	miRNA
ENSMUSG00000098840	mmu-mir-7679	miRNA
ENSMUSG00000096677	Gm24518	snoRNA
ENSMUSG00000084442	Gm26253	snRNA
ENSMUSG00000065457	Mir383	miRNA
ENSMUSG00000084474	Gm25783	snRNA
ENSMUSG00000096061	Gm23681	miRNA
ENSMUSG00000088211	Gm22083	snRNA
ENSMUSG00000094316	Mir297-1	miRNA
ENSMUSG00000087759	Gm23465	misc_RNA
ENSMUSG00000087833	Gm23959	misc_RNA
ENSMUSG00000070203	Gm22444	snRNA
ENSMUSG00000088926	Gm22687	rRNA
ENSMUSG00000089464	Gm23703	snoRNA
ENSMUSG00000077449	Gm23127	snoRNA
ENSMUSG00000096667	Gm22862	miRNA
ENSMUSG00000096512	Mir467a-8	miRNA
ENSMUSG00000093710	Gm23930	miRNA
ENSMUSG00000088915	Gm22606	snRNA
ENSMUSG00000094131	Gm22265	snRNA
ENSMUSG00000064919	Gm22572	snRNA
ENSMUSG00000098743	Xist_exon4	misc_RNA
ENSMUSG00000076136	Gm24951	miRNA
ENSMUSG00000065836	Gm23502	snRNA
ENSMUSG00000064390	Rnu73b	snoRNA
ENSMUSG00000065223	Gm25792	snRNA
ENSMUSG00000096124	Gm22308	snRNA
ENSMUSG00000088597	Gm24584	snRNA
ENSMUSG00000087884	Gm23601	snoRNA
ENSMUSG00000084419	Gm22275	misc_RNA
ENSMUSG00000065939	Snora2b	snoRNA
ENSMUSG00000088631	Gm22311	rRNA
ENSMUSG00000077545	Gm22018	snoRNA
ENSMUSG00000093571	Gm24757	misc_RNA
ENSMUSG00000099070	mmu-mir-8119	miRNA
ENSMUSG00000088789	Scarna13	snoRNA
ENSMUSG00000064816	Gm22357	snoRNA
ENSMUSG00000093762	Gm25591	miRNA
ENSMUSG00000065889	Gm22868	snRNA
ENSMUSG00000088943	Gm23259	misc_RNA
ENSMUSG00000093373	Gm23075	miRNA
ENSMUSG00000096633	Gm22170	snRNA
ENSMUSG00000098625	mmu-mir-6953	miRNA
ENSMUSG00000095100	Gm22128	snoRNA
ENSMUSG00000092710	Gm22857	snoRNA
ENSMUSG00000098817	mmu-mir-6409	miRNA
ENSMUSG00000093823	Gm24802	miRNA
ENSMUSG00000098788	U6	snRNA
ENSMUSG00000080506	Gm25042	miRNA
ENSMUSG00000064436	Gm25589	snRNA
ENSMUSG00000089062	Gm22838	snRNA
ENSMUSG00000087886	Gm23599	misc_RNA
ENSMUSG00000093176	Mir5119	miRNA
ENSMUSG00000077086	Mir669o	miRNA
ENSMUSG00000087714	Gm25827	snRNA
ENSMUSG00000080427	Gm24835	miRNA
ENSMUSG00000087807	Gm25559	miRNA
ENSMUSG00000084722	Gm24140	misc_RNA
ENSMUSG00000064403	Gm23928	snRNA
ENSMUSG00000076009	Mir688	miRNA
ENSMUSG00000098480	mmu-mir-6387	miRNA
ENSMUSG00000096247	Gm24268	snRNA
ENSMUSG00000099050	mmu-mir-7655	miRNA
ENSMUSG00000098852	AC100386.1	miRNA
ENSMUSG00000088511	Gm24435	snRNA
ENSMUSG00000094709	Gm24488	miRNA
ENSMUSG00000084508	Gm25325	miRNA
ENSMUSG00000098526	RMST_4	misc_RNA
ENSMUSG00000089344	Gm22664	misc_RNA
ENSMUSG00000088019	Gm23826	snoRNA
ENSMUSG00000093075	Gm25948	miRNA
ENSMUSG00000092868	Mir5113	miRNA
ENSMUSG00000098755	Metazoa_SRP	misc_RNA
ENSMUSG00000064768	Gm23519	snoRNA
ENSMUSG00000096823	Gm24569	snRNA
ENSMUSG00000096444	Gm26139	snRNA
ENSMUSG00000064685	Gm25812	snRNA
ENSMUSG00000076455	Mir767	miRNA
ENSMUSG00000088800	Gm24075	snoRNA
ENSMUSG00000087712	Gm25828	snRNA
ENSMUSG00000077274	Gm22786	snoRNA
ENSMUSG00000064836	Gm25697	snoRNA
ENSMUSG00000064486	Gm23293	snRNA
ENSMUSG00000088095	Gm23669	snoRNA
ENSMUSG00000098600	mmu-mir-6929	miRNA
ENSMUSG00000088146	Gm24718	snoRNA
ENSMUSG00000095228	Gm22233	snoRNA
ENSMUSG00000087764	Gm23984	misc_RNA
ENSMUSG00000070236	Gm26327	snRNA
ENSMUSG00000089128	Gm26406	snoRNA
ENSMUSG00000093576	Gm24758	miRNA
ENSMUSG00000094190	Gm25451	miRNA
ENSMUSG00000064429	Gm22747	snRNA
ENSMUSG00000088044	Gm23326	snRNA
ENSMUSG00000065577	Mir329	miRNA
ENSMUSG00000099095	mmu-mir-6376	miRNA
ENSMUSG00000077240	Gm23271	snoRNA
ENSMUSG00000077396	Gm24340	snRNA
ENSMUSG00000093344	Gm26113	miRNA
ENSMUSG00000093443	Gm22871	snoRNA
ENSMUSG00000064688	Gm25814	snRNA
ENSMUSG00000089571	Gm23008	snoRNA
ENSMUSG00000096133	Gm25145	miRNA
ENSMUSG00000088512	Gm24467	snoRNA
ENSMUSG00000088249	Gm25908	rRNA
ENSMUSG00000080573	Mir467f	miRNA
ENSMUSG00000098812	mmu-mir-7578	miRNA
ENSMUSG00000065561	Mir369	miRNA
ENSMUSG00000095749	n-R5s141	rRNA
ENSMUSG00000088774	Gm26036	snoRNA
ENSMUSG00000080666	Gm25000	miRNA
ENSMUSG00000095676	Gm25099	snRNA
ENSMUSG00000089043	Gm24359	misc_RNA
ENSMUSG00000087774	Gm22320	misc_RNA
ENSMUSG00000088885	Gm24217	rRNA
ENSMUSG00000088134	Gm22310	snoRNA
ENSMUSG00000096779	Gm22112	miRNA
ENSMUSG00000065521	Mir296	miRNA
ENSMUSG00000093239	Gm24106	miRNA
ENSMUSG00000094031	Gm24656	snoRNA
ENSMUSG00000064805	Gm24037	snRNA
ENSMUSG00000094883	Gm25121	snoRNA
ENSMUSG00000065752	Gm23344	snoRNA
ENSMUSG00000076011	Mir652	miRNA
ENSMUSG00000064508	n-R5s96	rRNA
ENSMUSG00000089534	Gm25166	snoRNA
ENSMUSG00000098657	MIMT1_1	misc_RNA
ENSMUSG00000077435	Gm22590	snoRNA
ENSMUSG00000064872	Gm23376	snRNA
ENSMUSG00000095361	Gm24967	snRNA
ENSMUSG00000096313	Gm23524	snoRNA
ENSMUSG00000089443	Gm22528	snRNA
ENSMUSG00000095132	Rnu6	snRNA
ENSMUSG00000092759	Gm25025	miRNA
ENSMUSG00000093933	Gm25526	snoRNA
ENSMUSG00000070225	n-R5s33	rRNA
ENSMUSG00000077107	Mir344c	miRNA
ENSMUSG00000088530	Gm23280	snoRNA
ENSMUSG00000064845	Gm26203	snRNA
ENSMUSG00000064769	Gm23518	snRNA
ENSMUSG00000095476	Gm25077	snoRNA
ENSMUSG00000077613	Gm25497	snoRNA
ENSMUSG00000084612	n-R5s6	rRNA
ENSMUSG00000089119	Gm25901	snoRNA
ENSMUSG00000088742	Gm23222	miRNA
ENSMUSG00000088670	Gm23663	snoRNA
ENSMUSG00000093684	Gm25530	miRNA
ENSMUSG00000099229	HOTTIP_3	misc_RNA
ENSMUSG00000092819	Gm23639	snoRNA
ENSMUSG00000094357	Gm25570	miRNA
ENSMUSG00000093914	Gm22166	miRNA
ENSMUSG00000087845	Gm25505	misc_RNA
ENSMUSG00000088394	Gm26312	snRNA
ENSMUSG00000077504	Gm24234	snRNA
ENSMUSG00000098757	AC171335.1	miRNA
ENSMUSG00000098869	MALAT1	misc_RNA
ENSMUSG00000088337	Gm22845	snRNA
ENSMUSG00000094148	Gm24952	snoRNA
ENSMUSG00000098798	AC121131.2	miRNA
ENSMUSG00000099163	mmu-mir-7660	miRNA
ENSMUSG00000076389	Gm23192	miRNA
ENSMUSG00000095176	Gm22723	snoRNA
ENSMUSG00000089549	Gm25831	snRNA
ENSMUSG00000088863	Gm23067	snRNA
ENSMUSG00000065678	Gm24261	snRNA
ENSMUSG00000089189	Gm22943	snRNA
ENSMUSG00000098254	SOX2OT_exon4	misc_RNA
ENSMUSG00000088776	Gm26038	snRNA
ENSMUSG00000095431	Gm26240	snRNA
ENSMUSG00000084689	n-R5s18	rRNA
ENSMUSG00000095437	Gm23606	miRNA
ENSMUSG00000098513	mmu-mir-6399	miRNA
ENSMUSG00000065072	Gm24533	snoRNA
ENSMUSG00000098307	AC175117.1	miRNA
ENSMUSG00000088290	Gm26413	snoRNA
ENSMUSG00000087852	Gm22793	misc_RNA
ENSMUSG00000093860	Gm22632	snoRNA
ENSMUSG00000088071	Gm22818	snRNA
ENSMUSG00000094960	Gm22417	snoRNA
ENSMUSG00000089488	Gm24733	misc_RNA
ENSMUSG00000077844	Gm22231	miRNA
ENSMUSG00000077246	Gm23273	snoRNA
ENSMUSG00000092928	Gm24563	miRNA
ENSMUSG00000065427	Mir429	miRNA
ENSMUSG00000064918	Gm22571	snoRNA
ENSMUSG00000064977	Gm26056	snRNA
ENSMUSG00000064917	Gm22574	snoRNA
ENSMUSG00000099158	mmu-mir-6368	miRNA
ENSMUSG00000095894	Gm24795	miRNA
ENSMUSG00000070133	Mir434	miRNA
ENSMUSG00000098579	mmu-mir-6937	miRNA
ENSMUSG00000089461	Gm23698	snoRNA
ENSMUSG00000088226	Gm22596	misc_RNA
ENSMUSG00000077829	Gm23237	miRNA
ENSMUSG00000065464	Mir185	miRNA
ENSMUSG00000099177	AC110903.1	miRNA
ENSMUSG00000080511	Gm22195	miRNA
ENSMUSG00000096082	Gm24711	snoRNA
ENSMUSG00000087730	Gm24650	snRNA
ENSMUSG00000089033	Gm22163	snoRNA
ENSMUSG00000089508	Gm23473	rRNA
ENSMUSG00000088850	Gm24729	snoRNA
ENSMUSG00000064653	Gm26129	snRNA
ENSMUSG00000064901	Snora21	snoRNA
ENSMUSG00000088151	Gm26347	snoRNA
ENSMUSG00000077539	Gm22546	snoRNA
ENSMUSG00000084579	Gm23661	snRNA
ENSMUSG00000088849	Gm26353	misc_RNA
ENSMUSG00000084729	Gm24139	misc_RNA
ENSMUSG00000077711	AF357399	snoRNA
ENSMUSG00000077279	Gm22777	snoRNA
ENSMUSG00000064792	Gm24355	snoRNA
ENSMUSG00000094579	Gm23552	snRNA
ENSMUSG00000065495	Mir150	miRNA
ENSMUSG00000065200	Gm24613	snoRNA
ENSMUSG00000084555	Gm25270	snRNA
ENSMUSG00000089506	Gm23476	misc_RNA
ENSMUSG00000099074	AC159200.1	miRNA
ENSMUSG00000089025	Gm25015	snoRNA
ENSMUSG00000096894	Mir467a-10	miRNA
ENSMUSG00000095051	Gm25673	miRNA
ENSMUSG00000065266	Gm23454	snoRNA
